title,company_era,developer,series,genre,subgenre,dimension,platform,platform_family,platform_type,release_year,region,sales,gross_revenue,critic_score,user_score,exclusivity_status,nintendo_relationship_era,japan_only
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,All,Other,Other,2011.0,NA,,,,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,All,Other,Other,2011.0,Other,,,,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,All,Other,Other,2011.0,PAL,,,,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,JP,,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,NA,,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,Other,,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,PAL,,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,JP,0.03,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,NA,0.17,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,Other,0.06,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,PAL,0.13,,73.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,JP,0.01,,72.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,NA,0.21,,72.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,Other,0.03,,72.0,,Multiplatform,N/A,False
Dungeon Siege III,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,PAL,0.12,,72.0,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,JP,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,NA,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,Other,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PC,PC,PC,2011.0,PAL,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,JP,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,NA,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,Other,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,PS3,PlayStation,Home Console,2011.0,PAL,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,JP,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,NA,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,Other,,,,,Multiplatform,N/A,False
Dungeon Siege III: Treasures of the Sun,Square Enix,Obsidian Entertainment,Standalone,Role-Playing,,Unknown,Xbox 360,Microsoft,Home Console,2011.0,PAL,,,,,Multiplatform,N/A,False
D-Unit Drift Racing,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2006.0,JP,,,,,Exclusive,N/A,False
D-Unit Drift Racing,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2006.0,NA,,,,,Exclusive,N/A,False
D-Unit Drift Racing,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2006.0,Other,,,,,Exclusive,N/A,False
D-Unit Drift Racing,Square Enix,Phoenix Games,Standalone,Racing,,Unknown,PS2,PlayStation,Home Console,2006.0,PAL,,,,,Exclusive,N/A,False
,Squaresoft,Square,Standalone,,,,Satellaview,,,,,,,,,Multiplatform,,False
DynamiTracer (Satellaview),Squaresoft,Square,Standalone,Adventure,,Unknown,SNES,Nintendo,Home Console,1996.0,JP,,,,,Exclusive,Pre-Split,False
DynamiTracer (Satellaview),Squaresoft,Square,Standalone,Adventure,,Unknown,SNES,Nintendo,Home Console,1996.0,NA,,,,,Exclusive,Pre-Split,False
DynamiTracer (Satellaview),Squaresoft,Square,Standalone,Adventure,,Unknown,SNES,Nintendo,Home Console,1996.0,Other,,,,,Exclusive,Pre-Split,False
DynamiTracer (Satellaview),Squaresoft,Square,Standalone,Adventure,,Unknown,SNES,Nintendo,Home Console,1996.0,PAL,,,,,Exclusive,Pre-Split,False
E.V.O.: Search for Eden,Enix,Almanic Corp.,Standalone,Simulation,,Unknown,SNES,Nintendo,Home Console,1993.0,JP,,,,,Exclusive,Pre-Split,False
E.V.O.: Search for Eden,Enix,Almanic Corp.,Standalone,Simulation,,Unknown,SNES,Nintendo,Home Console,1993.0,NA,,,,,Exclusive,Pre-Split,False
E.V.O.: Search for Eden,Enix,Almanic Corp.,Standalone,Simulation,,Unknown,SNES,Nintendo,Home Console,1993.0,Other,,,,,Exclusive,Pre-Split,False
E.V.O.: Search for Eden,Enix,Almanic Corp.,Standalone,Simulation,,Unknown,SNES,Nintendo,Home Console,1993.0,PAL,,,,,Exclusive,Pre-Split,False
,Square Enix,Neverland,Standalone,,,,DS,,,,,,,,,Multiplatform,,False
,Enix,Rhythm and Hues Studios,Standalone,,,,PS1,,,,,,,,,Multiplatform,,False
Ehrgeiz,Squaresoft,DreamFactory,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1999.0,JP,,,67.0,,Timed Exclusive,N/A,False
Ehrgeiz,Squaresoft,DreamFactory,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1999.0,NA,0.17,,67.0,,Timed Exclusive,N/A,False
Ehrgeiz,Squaresoft,DreamFactory,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1999.0,Other,0.02,,67.0,,Timed Exclusive,N/A,False
Ehrgeiz,Squaresoft,DreamFactory,Standalone,Fighting,,3D,PS1,PlayStation,Home Console,1999.0,PAL,0.12,,67.0,,Timed Exclusive,N/A,False
Ehrgeiz,Square Enix,DreamFactory,Standalone,Fighting,,3D,PSN,Other,Other,2008.0,JP,,,,,Timed Exclusive,N/A,False
Ehrgeiz,Square Enix,DreamFactory,Standalone,Fighting,,3D,PSN,Other,Other,2008.0,NA,,,,,Timed Exclusive,N/A,False
Ehrgeiz,Square Enix,DreamFactory,Standalone,Fighting,,3D,PSN,Other,Other,2008.0,Other,,,,,Timed Exclusive,N/A,False
Ehrgeiz,Square Enix,DreamFactory,Standalone,Fighting,,3D,PSN,Other,Other,2008.0,PAL,,,,,Timed Exclusive,N/A,False
,Squaresoft,Square,Standalone,,,,PS1,,,,,,,,,Exclusive,,False
Einhänder,Square Enix,SquareSoft,Standalone,Shooter,,Unknown,PSN,Other,Other,2008.0,JP,,,,,Exclusive,N/A,False
Einhänder,Square Enix,SquareSoft,Standalone,Shooter,,Unknown,PSN,Other,Other,2008.0,NA,,,,,Exclusive,N/A,False
Einhänder,Square Enix,SquareSoft,Standalone,Shooter,,Unknown,PSN,Other,Other,2008.0,Other,,,,,Exclusive,N/A,False
Einhänder,Square Enix,SquareSoft,Standalone,Shooter,,Unknown,PSN,Other,Other,2008.0,PAL,,,,,Exclusive,N/A,False
Elevator Action Deluxe,Square Enix,Square Enix,Standalone,Platform,,Unknown,PSN,Other,Other,2011.0,JP,,,40.0,,Exclusive,N/A,False
Elevator Action Deluxe,Square Enix,Square Enix,Standalone,Platform,,Unknown,PSN,Other,Other,2011.0,NA,,,40.0,,Exclusive,N/A,False
Elevator Action Deluxe,Square Enix,Square Enix,Standalone,Platform,,Unknown,PSN,Other,Other,2011.0,Other,,,40.0,,Exclusive,N/A,False
Elevator Action Deluxe,Square Enix,Square Enix,Standalone,Platform,,Unknown,PSN,Other,Other,2011.0,PAL,,,40.0,,Exclusive,N/A,False
,Square Enix,"November 14, 2024",Standalone,,,,Dragon Quest III HD-2D Remake,,,,,,,,,Multiplatform,,False
Endnesia,Enix,Vanpool,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2001.0,JP,,,,,Exclusive,N/A,False
Endnesia,Enix,Vanpool,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2001.0,NA,,,,,Exclusive,N/A,False
Endnesia,Enix,Vanpool,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2001.0,Other,,,,,Exclusive,N/A,False
Endnesia,Enix,Vanpool,Standalone,Role-Playing,,Unknown,PS2,PlayStation,Home Console,2001.0,PAL,,,,,Exclusive,N/A,False
,Enix,Vanpool,Standalone,,,,PS2,,,,,,,,,Multiplatform,,False
,Square Enix,Mistwalker,Standalone,,,,PC,,,,,,,,,Multiplatform,,False
,Square Enix,Mistwalker,Standalone,,,,PS4,,,,,,,,,Multiplatform,,False
,Square Enix,Mistwalker,Standalone,,,,PS5,,,,,,,,,Multiplatform,,False
,Square Enix,Mistwalker,Standalone,,,,SaGa Frontier 2 Remastered,,,,,,,,,Multiplatform,,False
,Square Enix,Mistwalker,Standalone,,,,Switch,,,,,,,,,Multiplatform,,False
,Square Enix,Mistwalker,Standalone,,,,Xbox Series X/S,,,,,,,,,Multiplatform,,False
,Square Enix,Fenix Soft,Standalone,,,,PC,,,,,,,,,Multiplatform,,False
fault - StP - LIGHTKRAVTE,Square Enix,ALICE IN DISSONANCE,Standalone,Visual Novel,,Unknown,PC,PC,PC,2022.0,JP,,,65.0,,Exclusive,N/A,False
fault - StP - LIGHTKRAVTE,Square Enix,ALICE IN DISSONANCE,Standalone,Visual Novel,,Unknown,PC,PC,PC,2022.0,NA,,,65.0,,Exclusive,N/A,False
fault - StP - LIGHTKRAVTE,Square Enix,ALICE IN DISSONANCE,Standalone,Visual Novel,,Unknown,PC,PC,PC,2022.0,Other,,,65.0,,Exclusive,N/A,False
fault - StP - LIGHTKRAVTE,Square Enix,ALICE IN DISSONANCE,Standalone,Visual Novel,,Unknown,PC,PC,PC,2022.0,PAL,,,65.0,,Exclusive,N/A,False
,Enix,Digital Frontier,Standalone,,,,PS2,,,,,,,48.0,,Multiplatform,,False
Fear Effect Sedna,Square Enix,Sushee,Standalone,Role-Playing,,Unknown,Switch,Nintendo,Home Console,2018.0,JP,,,48.0,,Exclusive,Post-Merger,False
Fear Effect Sedna,Square Enix,Sushee,Standalone,Role-Playing,,Unknown,Switch,Nintendo,Home Console,2018.0,NA,,,48.0,,Exclusive,Post-Merger,False
Fear Effect Sedna,Square Enix,Sushee,Standalone,Role-Playing,,Unknown,Switch,Nintendo,Home Console,2018.0,Other,,,48.0,,Exclusive,Post-Merger,False
Fear Effect Sedna,Square Enix,Sushee,Standalone,Role-Playing,,Unknown,Switch,Nintendo,Home Console,2018.0,PAL,,,48.0,,Exclusive,Post-Merger,False
,Square Enix,Square Enix,Standalone,,,,PC,,,,,,,,,Multiplatform,,False
,Square Enix,Square Enix,Standalone,,,,PS4,,,,,,,,,Multiplatform,,False
,Square Enix,Square Enix,Standalone,,,,School of Ragnarok,,,,,,,,,Multiplatform,,False
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,All,Other,Other,1990.0,JP,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,All,Other,Other,1990.0,NA,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,All,Other,Other,1990.0,Other,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,All,Other,Other,1990.0,PAL,3.776,,69.0,,Timed Exclusive,N/A,True
,Squaresoft,Square,Standalone,,,,NES,,,,,,,69.0,,Timed Exclusive,,False
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS1,PlayStation,Home Console,2003.0,JP,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS1,PlayStation,Home Console,2003.0,NA,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS1,PlayStation,Home Console,2003.0,Other,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS1,PlayStation,Home Console,2003.0,PAL,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSN,Other,Other,2009.0,JP,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSN,Other,Other,2009.0,NA,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSN,Other,Other,2009.0,Other,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSN,Other,Other,2009.0,PAL,3.776,,69.0,,Timed Exclusive,N/A,True
,Square Enix,Tose,Standalone,,,,PSP,,,,,,,69.0,,Timed Exclusive,,False
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Series,Other,Other,1987.0,JP,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Series,Other,Other,1987.0,NA,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Series,Other,Other,1987.0,Other,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Series,Other,Other,1987.0,PAL,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,VC,Other,Other,2009.0,JP,3.776,,85.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,VC,Other,Other,2009.0,NA,3.776,,85.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,VC,Other,Other,2009.0,Other,3.776,,85.0,,Timed Exclusive,N/A,True
Final Fantasy,Square Enix,Square,Final Fantasy,Role-Playing,Turn-Based RPG,2D,VC,Other,Other,2009.0,PAL,3.776,,85.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,WS,Other,Other,2000.0,JP,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,WS,Other,Other,2000.0,NA,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,WS,Other,Other,2000.0,Other,3.776,,69.0,,Timed Exclusive,N/A,True
Final Fantasy,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,WS,Other,Other,2000.0,PAL,3.776,,69.0,,Timed Exclusive,N/A,True
,Squaresoft,Square,Standalone,,,,WonderSwan,,,,,,,69.0,,Timed Exclusive,,False
Final Fantasy I,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Mobile,Mobile,Mobile,2010.0,JP,,,70.0,,Exclusive,N/A,False
Final Fantasy I,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Mobile,Mobile,Mobile,2010.0,NA,,,70.0,,Exclusive,N/A,False
Final Fantasy I,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Mobile,Mobile,Mobile,2010.0,Other,,,70.0,,Exclusive,N/A,False
Final Fantasy I,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Mobile,Mobile,Mobile,2010.0,PAL,,,70.0,,Exclusive,N/A,False
Final Fantasy I & II,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,NES,Nintendo,Home Console,1994.0,JP,0.11,,81.0,,Exclusive,Pre-Split,True
Final Fantasy I & II,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,NES,Nintendo,Home Console,1994.0,NA,,,81.0,,Exclusive,Pre-Split,True
Final Fantasy I & II,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,NES,Nintendo,Home Console,1994.0,Other,,,81.0,,Exclusive,Pre-Split,True
Final Fantasy I & II,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,2D,NES,Nintendo,Home Console,1994.0,PAL,,,81.0,,Exclusive,Pre-Split,True
,Square Enix,Tose,Standalone,,,,GBA,,,,,,,,,Multiplatform,,False
Final Fantasy X,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,3D,PS2,PlayStation,Home Console,2001.0,JP,8.63969,750000000,90.0,,Exclusive,N/A,False
Final Fantasy X,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,3D,PS2,PlayStation,Home Console,2001.0,NA,8.63969,750000000,90.0,,Exclusive,N/A,False
Final Fantasy X,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,3D,PS2,PlayStation,Home Console,2001.0,Other,8.63969,750000000,90.0,,Exclusive,N/A,False
Final Fantasy X,Squaresoft,SquareSoft,Final Fantasy,Role-Playing,Turn-Based RPG,3D,PS2,PlayStation,Home Console,2001.0,PAL,8.63969,750000000,90.0,,Exclusive,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PC,PC,PC,2016.0,JP,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PC,PC,PC,2016.0,NA,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PC,PC,PC,2016.0,Other,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PC,PC,PC,2016.0,PAL,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2014.0,JP,,,85.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2014.0,NA,,,85.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2014.0,Other,,,85.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2014.0,PAL,,,85.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS4,PlayStation,Home Console,2015.0,JP,0.07,,93.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS4,PlayStation,Home Console,2015.0,NA,0.34,,93.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS4,PlayStation,Home Console,2015.0,Other,0.14,,93.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS4,PlayStation,Home Console,2015.0,PAL,0.36,,93.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSV,Other,Other,2014.0,JP,0.28,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSV,Other,Other,2014.0,NA,0.16,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSV,Other,Other,2014.0,Other,0.13,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSV,Other,Other,2014.0,PAL,0.29,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Switch,Nintendo,Home Console,2019.0,JP,,,83.0,,Multiplatform,Post-Merger,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Switch,Nintendo,Home Console,2019.0,NA,,,83.0,,Multiplatform,Post-Merger,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Switch,Nintendo,Home Console,2019.0,Other,,,83.0,,Multiplatform,Post-Merger,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Switch,Nintendo,Home Console,2019.0,PAL,,,83.0,,Multiplatform,Post-Merger,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Xbox One,Microsoft,Home Console,2019.0,JP,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Xbox One,Microsoft,Home Console,2019.0,NA,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Xbox One,Microsoft,Home Console,2019.0,Other,,,83.0,,Multiplatform,N/A,False
Final Fantasy X / X-2 HD Remaster,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,Xbox One,Microsoft,Home Console,2019.0,PAL,,,83.0,,Multiplatform,N/A,False
Final Fantasy X HD,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2013,JP,,,72.0,,Multiplatform,N/A,False
Final Fantasy X HD,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2013,NA,,,72.0,,Multiplatform,N/A,False
Final Fantasy X HD,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2013,Other,,,72.0,,Multiplatform,N/A,False
Final Fantasy X HD,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PS3,PlayStation,Home Console,2013,PAL,,,72.0,,Multiplatform,N/A,False
Final Fantasy X HD,Square Enix,Square Enix,Final Fantasy,Role-Playing,Turn-Based RPG,2D,PSV,Other,Other,2013,JP,,,72.0,,Multiplatform,N/A,False
